Date,Dealer,City ,Product ,Vehicle,Shipped  ,Returned
25-01-2007,49,GOA,111456678,AutoRick,14,3
25-01-2007,24,KOL,112567567,AutoRick,12,0
25-01-2007,3,MUM,222056789,AutoRick,15,8
25-01-2007,12,PUN,121678567,Minitruck,49,7
25-01-2007,24,KOL,123345567,AutoRick,10,0
25-01-2007,17,NAG,333056567,Vikram,21,0
25-01-2007,16,NAG,111679234,Vikram,10,0
25-01-2007,15,PUN,111678789,AutoRick,3,0
25-01-2007,35,KOL,111457567,Vikram,1,0
25-01-2007,2,MUM,123457345,AutoRick,12,0
25-01-2007,15,PUN,213567123,Minitruck,39,0
25-01-2007,12,PUN,121679789,Minitruck,8,2
25-01-2007,47,GOA,121890456,AutoRick,11,0
25-01-2007,47,GOA,232679678,Vikram,21,1
25-01-2007,35,KOL,112890567,Minitruck,6,0
25-01-2007,20,NAG,112070567,Vikram,6,1
25-01-2007,16,NAG,333345567,AutoRick,14,3
25-01-2007,49,GOA,222567234,Minitruck,22,0
25-01-2007,41,GOA,111123890,Minitruck,6,1
25-01-2007,7,MUM,121345456,Minitruck,42,11
25-01-2007,16,NAG,213056765,Minitruck,40,1
25-01-2007,35,KOL,112070456,Minitruck,42,12
25-01-2007,2,MUM,112056678,Minitruck,12,2
25-01-2007,16,NAG,222070567,Minitruck,31,1
25-01-2007,33,KOL,111457987,AutoRick,1,0
25-01-2007,7,MUM,343890987,Minitruck,34,1
25-01-2007,34,KOL,123056345,Minitruck,2,0
25-01-2007,47,GOA,111457765,Minitruck,41,10
25-01-2007,43,GOA,321345567,Vikram,7,1
25-01-2007,16,NAG,111345234,Minitruck,31,1
25-01-2007,16,NAG,213457890,Minitruck,27,0
25-01-2007,34,KOL,111070789,Vikram,16,0
25-01-2007,10,PUN,112070789,AutoRick,1,0
25-01-2007,24,KOL,333457765,Minitruck,29,0
25-01-2007,47,GOA,343678890,AutoRick,13,0
25-01-2007,17,NAG,232056456,Vikram,4,0
25-01-2007,20,NAG,112070987,Vikram,15,1
25-01-2007,28,KOL,123056456,Vikram,17,1
25-01-2007,47,GOA,213456765,AutoRick,11,0
25-01-2007,43,GOA,111056765,Vikram,4,0
25-01-2007,35,KOL,213679987,Minitruck,9,1
25-01-2007,21,NAG,121456345,Vikram,22,2
25-01-2007,16,NAG,121456678,Vikram,23,5
25-01-2007,17,NAG,213070123,Minitruck,12,1
25-01-2007,41,GOA,111070678,Vikram,13,1
25-01-2007,41,GOA,321890234,AutoRick,3,0
25-01-2007,20,NAG,222457456,Minitruck,1,0
25-01-2007,24,KOL,112457567,AutoRick,12,0
25-01-2007,21,NAG,123123765,Vikram,15,1
25-01-2007,2,MUM,343457234,Minitruck,10,1
25-01-2007,41,GOA,222567567,AutoRick,8,0
25-01-2007,21,NAG,112890567,Vikram,7,1
25-01-2007,15,PUN,121456987,Vikram,15,1
25-01-2007,10,PUN,123678678,AutoRick,15,3
25-01-2007,12,PUN,123123345,Vikram,7,1
25-01-2007,36,KOL,123056234,AutoRick,8,0
25-01-2007,47,GOA,111890678,Vikram,23,5
25-01-2007,2,MUM,123345890,AutoRick,11,0
25-01-2007,41,GOA,222679456,Minitruck,50,5
25-01-2007,41,GOA,321070678,Vikram,17,0
25-01-2007,28,KOL,222678987,AutoRick,14,3
25-01-2007,47,GOA,123070567,AutoRick,10,0
25-01-2007,3,MUM,222567234,AutoRick,13,8
25-01-2007,28,KOL,232123987,AutoRick,4,0
25-01-2007,21,NAG,111457678,AutoRick,12,0
25-01-2007,41,GOA,333123567,Vikram,2,0
25-01-2007,14,PUN,333070765,Minitruck,42,6
25-01-2007,17,NAG,333456678,Minitruck,35,3
25-01-2007,15,PUN,123123678,Vikram,1,0
25-01-2007,41,GOA,343567789,Minitruck,30,0
25-01-2007,36,KOL,333056678,AutoRick,9,0
25-01-2007,16,NAG,333070765,AutoRick,7,0
25-01-2007,34,KOL,111456765,Vikram,10,0
25-01-2007,43,GOA,343890234,Vikram,12,0
25-01-2007,28,KOL,112070456,Vikram,22,0
25-01-2007,12,PUN,222679567,Vikram,13,0
25-01-2007,43,GOA,333123567,Minitruck,10,1
25-01-2007,24,KOL,123056123,Minitruck,16,0
25-01-2007,41,GOA,213456765,AutoRick,9,0
25-01-2007,22,KOL,213123789,AutoRick,4,0
25-01-2007,17,NAG,123890123,Vikram,18,0
25-01-2007,47,GOA,343567890,Vikram,8,1
25-01-2007,20,NAG,321679890,AutoRick,11,0
25-01-2007,12,PUN,121890765,Vikram,12,0
25-01-2007,36,KOL,121457987,Vikram,8,1
25-01-2007,3,MUM,111345345,Minitruck,34,0
25-01-2007,21,NAG,111678123,Minitruck,7,1
25-01-2007,17,NAG,343123234,AutoRick,3,0
25-01-2007,21,NAG,112457987,Vikram,3,0
25-01-2007,28,KOL,343070456,Minitruck,48,14
25-01-2007,34,KOL,321678987,AutoRick,2,0
25-01-2007,34,KOL,343678123,Minitruck,28,1
25-01-2007,35,KOL,321679234,Vikram,5,1
25-01-2007,12,PUN,343457987,Minitruck,20,0
25-01-2007,34,KOL,121070456,Vikram,1,0
25-01-2007,10,PUN,111056234,Minitruck,25,2
25-01-2007,17,NAG,232123567,Vikram,13,0
25-01-2007,16,NAG,121890345,Minitruck,14,2
25-01-2007,17,NAG,121345890,AutoRick,5,1
25-01-2007,16,NAG,123457789,AutoRick,3,0
25-01-2007,49,GOA,123678123,Minitruck,28,1
25-01-2007,8,PUN,321890123,Minitruck,27,2
25-01-2007,24,KOL,121345765,Vikram,1,0
25-01-2007,2,MUM,343678123,AutoRick,12,1
25-01-2007,20,NAG,232345456,Vikram,14,1
25-01-2007,47,GOA,222890234,Vikram,13,1
25-01-2007,16,NAG,111123456,Vikram,19,0
25-01-2007,33,KOL,121345234,Vikram,9,2
25-01-2007,33,KOL,222567890,Minitruck,42,7
25-01-2007,3,MUM,121070678,Minitruck,49,11
25-01-2007,3,MUM,123457765,Minitruck,49,14
25-01-2007,7,MUM,321890234,Minitruck,19,1
25-01-2007,10,PUN,112070345,Minitruck,1,0
25-01-2007,21,NAG,333123678,AutoRick,9,0
25-01-2007,22,KOL,321567234,Minitruck,31,1
25-01-2007,14,PUN,321890789,Vikram,14,0
25-01-2007,33,KOL,111345678,Minitruck,21,0
25-01-2007,47,GOA,123456678,Vikram,22,0
25-01-2007,20,NAG,321678234,Minitruck,19,0
26-01-2007,35,KOL,213678765,AutoRick,7,0
26-01-2007,47,GOA,213056567,Vikram,14,0
26-01-2007,2,MUM,333679456,Minitruck,45,10
26-01-2007,12,PUN,121345987,Vikram,20,0
26-01-2007,35,KOL,333056678,AutoRick,3,0
26-01-2007,16,NAG,112056345,AutoRick,1,0
26-01-2007,14,PUN,123345789,Minitruck,20,0
26-01-2007,10,PUN,232457345,AutoRick,9,0
26-01-2007,43,GOA,121056890,Minitruck,23,0
26-01-2007,2,MUM,111567123,Minitruck,7,1
26-01-2007,3,MUM,111056456,Vikram,22,1
26-01-2007,41,GOA,121567456,Minitruck,30,0
26-01-2007,24,KOL,213056987,AutoRick,3,0
26-01-2007,2,MUM,222678567,Minitruck,2,0
26-01-2007,28,KOL,213679890,Vikram,9,1
26-01-2007,47,GOA,123456123,Minitruck,26,2
26-01-2007,35,KOL,213457987,AutoRick,3,0
26-01-2007,15,PUN,222457987,Minitruck,20,0
26-01-2007,21,NAG,112678765,Vikram,3,0
26-01-2007,20,NAG,333345678,Vikram,7,1
26-01-2007,21,NAG,222679987,Minitruck,10,2
26-01-2007,3,MUM,321890765,Minitruck,22,0
26-01-2007,47,GOA,343345345,AutoRick,10,0
26-01-2007,49,GOA,222457890,AutoRick,10,0
26-01-2007,47,GOA,321457567,AutoRick,4,0
26-01-2007,16,NAG,123345345,Minitruck,36,2
26-01-2007,22,KOL,121345789,Vikram,23,4
26-01-2007,41,GOA,232679123,AutoRick,12,0
26-01-2007,2,MUM,112070234,Minitruck,34,2
26-01-2007,47,GOA,213457789,Minitruck,33,1
26-01-2007,35,KOL,121456789,Vikram,25,5
26-01-2007,12,PUN,123678234,Vikram,16,1
26-01-2007,17,NAG,222345678,Minitruck,50,7
26-01-2007,49,GOA,343456456,Minitruck,46,11
26-01-2007,47,GOA,232123345,AutoRick,13,0
26-01-2007,36,KOL,213890234,Vikram,18,0
26-01-2007,49,GOA,222679987,Minitruck,14,2
26-01-2007,20,NAG,123123345,AutoRick,10,0
26-01-2007,6,MUM,333456678,Vikram,24,5
26-01-2007,16,NAG,333345789,Minitruck,6,1
26-01-2007,14,PUN,321345234,Minitruck,2,0
26-01-2007,43,GOA,213678987,AutoRick,11,0
26-01-2007,10,PUN,343345890,Minitruck,35,1
26-01-2007,15,PUN,123567456,Vikram,5,1
26-01-2007,8,PUN,123567789,Vikram,9,1
26-01-2007,7,MUM,343679456,Vikram,11,0
26-01-2007,20,NAG,343345123,Vikram,23,4
26-01-2007,20,NAG,321456987,Minitruck,16,1
26-01-2007,14,PUN,112890890,Minitruck,20,1
26-01-2007,21,NAG,343457456,Minitruck,19,0
26-01-2007,21,NAG,213567765,Vikram,9,2
26-01-2007,16,NAG,321070567,AutoRick,15,3
26-01-2007,24,KOL,321890987,Minitruck,38,1
26-01-2007,15,PUN,333567765,Minitruck,21,0
26-01-2007,28,KOL,111123678,AutoRick,10,0
26-01-2007,43,GOA,333056765,Minitruck,32,1
26-01-2007,22,KOL,123123678,Minitruck,32,0
26-01-2007,3,MUM,112456345,AutoRick,6,3
26-01-2007,15,PUN,121567789,Minitruck,29,2
26-01-2007,21,NAG,321678123,AutoRick,13,0
26-01-2007,16,NAG,222679123,Minitruck,7,1
26-01-2007,7,MUM,121890123,Minitruck,27,0
26-01-2007,6,MUM,232056890,Vikram,2,0
26-01-2007,17,NAG,112056765,AutoRick,9,0
26-01-2007,47,GOA,333679678,Vikram,19,0
26-01-2007,47,GOA,321456789,AutoRick,8,0
26-01-2007,14,PUN,213070987,AutoRick,9,0
26-01-2007,3,MUM,121679789,AutoRick,23,8
26-01-2007,12,PUN,222679789,Vikram,11,0
26-01-2007,10,PUN,123345987,AutoRick,8,0
26-01-2007,15,PUN,213678678,Minitruck,35,2
26-01-2007,28,KOL,111070123,Minitruck,39,1
26-01-2007,28,KOL,321678987,Vikram,6,1
26-01-2007,7,MUM,222070567,Vikram,1,0
26-01-2007,35,KOL,321456456,AutoRick,14,3
26-01-2007,35,KOL,232056234,AutoRick,1,0
26-01-2007,16,NAG,213457345,Vikram,23,5
26-01-2007,16,NAG,112456890,Vikram,23,5
26-01-2007,24,KOL,121456345,Vikram,13,0
26-01-2007,28,KOL,121678345,AutoRick,8,0
26-01-2007,3,MUM,321456345,Minitruck,33,1
26-01-2007,10,PUN,343456789,Vikram,10,0
26-01-2007,8,PUN,343890234,AutoRick,8,0
26-01-2007,21,NAG,343070678,Vikram,18,0
26-01-2007,12,PUN,123678567,Vikram,3,0
26-01-2007,35,KOL,232123987,AutoRick,9,0
26-01-2007,3,MUM,121456456,AutoRick,10,5
26-01-2007,47,GOA,333070234,AutoRick,9,0
26-01-2007,47,GOA,321679345,Vikram,4,0
26-01-2007,47,GOA,343456678,Vikram,14,0
26-01-2007,33,KOL,121567345,Minitruck,46,8
26-01-2007,41,GOA,343056345,Vikram,22,2
26-01-2007,47,GOA,333678987,Vikram,13,1
26-01-2007,28,KOL,343345678,AutoRick,1,0
26-01-2007,6,MUM,333070456,Minitruck,45,5
26-01-2007,3,MUM,321678987,Vikram,15,1
26-01-2007,35,KOL,333890345,AutoRick,5,1
26-01-2007,14,PUN,222070456,Vikram,15,0
26-01-2007,47,GOA,232678789,Vikram,12,0
26-01-2007,2,MUM,112890234,Minitruck,44,4
26-01-2007,12,PUN,333123456,AutoRick,4,0
26-01-2007,35,KOL,123070789,Vikram,22,0
26-01-2007,16,NAG,213123987,Minitruck,14,3
26-01-2007,22,KOL,121123123,Minitruck,6,1
26-01-2007,12,PUN,121056789,Vikram,25,5
26-01-2007,36,KOL,333070789,Minitruck,39,2
26-01-2007,21,NAG,111678123,Vikram,7,1
26-01-2007,15,PUN,222345456,Vikram,25,6
26-01-2007,47,GOA,222123456,Vikram,2,0
26-01-2007,41,GOA,222567890,AutoRick,6,0
26-01-2007,36,KOL,343457456,Vikram,13,1
26-01-2007,3,MUM,112123765,Minitruck,24,1
26-01-2007,15,PUN,222678123,AutoRick,12,0
26-01-2007,3,MUM,213679678,Minitruck,17,0
26-01-2007,17,NAG,333457123,AutoRick,13,1
26-01-2007,47,GOA,121123456,Vikram,9,1
26-01-2007,16,NAG,123070567,Vikram,12,0
26-01-2007,17,NAG,121345890,Vikram,17,0
26-01-2007,8,PUN,213567345,Minitruck,39,2
26-01-2007,24,KOL,112567567,Minitruck,27,2
26-01-2007,28,KOL,343567567,AutoRick,9,0
26-01-2007,2,MUM,111456123,Minitruck,17,0
26-01-2007,33,KOL,333457456,Minitruck,18,0
26-01-2007,12,PUN,123678678,AutoRick,5,1
26-01-2007,34,KOL,121457987,AutoRick,4,0
26-01-2007,14,PUN,333567890,Vikram,14,0
26-01-2007,16,NAG,123457123,Minitruck,15,0
26-01-2007,7,MUM,112679789,AutoRick,9,0
26-01-2007,47,GOA,121679890,AutoRick,15,3
26-01-2007,16,NAG,112457789,Minitruck,39,0
26-01-2007,35,KOL,123056789,Minitruck,1,0
26-01-2007,47,GOA,123679345,Minitruck,44,4
26-01-2007,21,NAG,232070765,Vikram,24,4
26-01-2007,16,NAG,232678987,Minitruck,15,0
26-01-2007,21,NAG,333070567,AutoRick,7,0
26-01-2007,22,KOL,321679456,Minitruck,48,10
26-01-2007,17,NAG,343679123,Vikram,24,5
26-01-2007,17,NAG,232456456,Minitruck,17,1
26-01-2007,16,NAG,213678234,Vikram,24,5
26-01-2007,3,MUM,232056890,AutoRick,10,5
26-01-2007,24,KOL,232890678,AutoRick,5,1
26-01-2007,12,PUN,111056678,AutoRick,12,0
26-01-2007,16,NAG,321678890,Vikram,14,1
26-01-2007,35,KOL,222567678,Vikram,15,1
26-01-2007,21,NAG,222890456,Vikram,11,1
26-01-2007,43,GOA,123890345,AutoRick,4,0
26-01-2007,36,KOL,123890456,AutoRick,14,3
26-01-2007,3,MUM,232678456,Vikram,17,0
26-01-2007,3,MUM,333567567,Vikram,9,2
26-01-2007,3,MUM,343678765,Vikram,20,1
26-01-2007,15,PUN,321567765,AutoRick,11,0
26-01-2007,21,NAG,232890765,Minitruck,2,0
26-01-2007,15,PUN,111070456,Minitruck,4,1
26-01-2007,49,GOA,232567789,Vikram,18,1
26-01-2007,14,PUN,112890890,Minitruck,36,1
26-01-2007,6,MUM,213678456,Minitruck,7,2
26-01-2007,3,MUM,121456789,AutoRick,5,3
26-01-2007,2,MUM,232123678,Vikram,4,0
26-01-2007,21,NAG,343123234,Vikram,5,1
26-01-2007,47,GOA,343679456,Minitruck,21,0
26-01-2007,24,KOL,333679234,Minitruck,39,1
26-01-2007,21,NAG,343056890,AutoRick,9,0
26-01-2007,14,PUN,232123234,Minitruck,4,0
26-01-2007,47,GOA,213056765,AutoRick,1,0
26-01-2007,8,PUN,222123678,Vikram,3,0
26-01-2007,22,KOL,112056890,Vikram,14,1
26-01-2007,6,MUM,213890678,Vikram,5,1
26-01-2007,20,NAG,123890789,Vikram,7,1
26-01-2007,34,KOL,232567123,AutoRick,9,0
26-01-2007,33,KOL,213345987,Minitruck,41,5
26-01-2007,7,MUM,123457987,Vikram,20,0
26-01-2007,21,NAG,333070234,Minitruck,13,3
26-01-2007,21,NAG,213457765,AutoRick,2,0
26-01-2007,49,GOA,343567567,AutoRick,7,0
26-01-2007,47,GOA,121070987,Minitruck,41,10
26-01-2007,34,KOL,222457789,Vikram,3,0
26-01-2007,17,NAG,213678678,AutoRick,3,0
26-01-2007,12,PUN,213345567,Minitruck,7,1
26-01-2007,17,NAG,123070678,Vikram,11,0
26-01-2007,16,NAG,232567456,AutoRick,7,0
26-01-2007,14,PUN,232056678,Vikram,20,1
26-01-2007,35,KOL,213345345,Minitruck,40,2
26-01-2007,33,KOL,343890890,Vikram,13,0
26-01-2007,6,MUM,111679765,Minitruck,5,1
26-01-2007,35,KOL,232679987,AutoRick,2,0
26-01-2007,14,PUN,222123765,Vikram,7,1
26-01-2007,15,PUN,213679123,Minitruck,12,2
26-01-2007,36,KOL,333056765,Vikram,13,0
26-01-2007,21,NAG,321457789,Minitruck,44,10
26-01-2007,16,NAG,123567987,Vikram,10,0
26-01-2007,43,GOA,333457987,Minitruck,38,3
26-01-2007,12,PUN,213890456,AutoRick,2,0
26-01-2007,24,KOL,333890678,AutoRick,10,0
26-01-2007,34,KOL,123070789,AutoRick,8,0
26-01-2007,21,NAG,213890987,AutoRick,14,2
26-01-2007,14,PUN,112345765,AutoRick,7,0
26-01-2007,14,PUN,343123789,AutoRick,1,0
26-01-2007,8,PUN,232678678,Minitruck,16,0
26-01-2007,8,PUN,232070789,AutoRick,3,0
26-01-2007,3,MUM,123567456,AutoRick,6,3
26-01-2007,14,PUN,222123890,AutoRick,13,0
26-01-2007,12,PUN,111567234,AutoRick,14,2
26-01-2007,43,GOA,123070789,Minitruck,44,4
26-01-2007,21,NAG,222678234,AutoRick,10,0
26-01-2007,15,PUN,222456678,Minitruck,39,2
26-01-2007,47,GOA,232890345,Minitruck,23,0
26-01-2007,3,MUM,222345123,AutoRick,1,0
26-01-2007,24,KOL,112123345,Vikram,21,0
26-01-2007,28,KOL,343679678,Vikram,17,0
26-01-2007,21,NAG,121567987,AutoRick,3,0
26-01-2007,3,MUM,232056567,Vikram,23,5
26-01-2007,33,KOL,123070456,AutoRick,12,0
26-01-2007,35,KOL,343456456,AutoRick,10,0
26-01-2007,34,KOL,213457987,Vikram,25,5
26-01-2007,41,GOA,213678234,Vikram,24,5
26-01-2007,2,MUM,232678789,Vikram,19,1
26-01-2007,10,PUN,112456567,Minitruck,1,0
26-01-2007,12,PUN,111457345,Minitruck,1,0
26-01-2007,16,NAG,222678123,Vikram,7,1
26-01-2007,47,GOA,123070456,Minitruck,1,0
26-01-2007,12,PUN,333123345,Minitruck,41,5
26-01-2007,24,KOL,123070678,AutoRick,3,0
26-01-2007,36,KOL,112123123,Vikram,17,1
26-01-2007,16,NAG,123070890,AutoRick,13,1
26-01-2007,6,MUM,213345789,Vikram,18,0
26-01-2007,22,KOL,111890678,AutoRick,11,0
26-01-2007,14,PUN,111567789,Minitruck,48,6
26-01-2007,17,NAG,121345678,Minitruck,40,0
26-01-2007,41,GOA,222457345,Vikram,18,1
26-01-2007,7,MUM,112056123,AutoRick,10,0
26-01-2007,21,NAG,121456890,AutoRick,14,2
26-01-2007,16,NAG,321456456,Minitruck,10,1
26-01-2007,34,KOL,343890345,Vikram,16,0
26-01-2007,47,GOA,343678123,AutoRick,3,0
26-01-2007,12,PUN,343457789,Vikram,13,1
26-01-2007,33,KOL,321679765,AutoRick,8,0
26-01-2007,35,KOL,333457567,Minitruck,38,2
26-01-2007,47,GOA,123679234,Minitruck,33,1
26-01-2007,16,NAG,321456890,Vikram,22,1
26-01-2007,14,PUN,333679678,Vikram,17,1
26-01-2007,15,PUN,333345345,Minitruck,20,1
26-01-2007,3,MUM,222345765,AutoRick,3,0
26-01-2007,33,KOL,333457123,Minitruck,40,0
26-01-2007,49,GOA,213056987,Minitruck,11,1
26-01-2007,21,NAG,232457765,AutoRick,14,3
26-01-2007,33,KOL,123345567,Minitruck,25,0
26-01-2007,49,GOA,343457890,AutoRick,13,0
26-01-2007,17,NAG,112890987,Minitruck,19,0
26-01-2007,47,GOA,213678234,Vikram,25,5
26-01-2007,47,GOA,333890234,Minitruck,3,0
26-01-2007,35,KOL,123678789,Vikram,24,5
26-01-2007,2,MUM,112890345,AutoRick,12,0
26-01-2007,21,NAG,123345765,AutoRick,3,0
26-01-2007,7,MUM,232679678,AutoRick,4,0
26-01-2007,17,NAG,123679567,Vikram,14,0
26-01-2007,36,KOL,123345456,Minitruck,43,5
26-01-2007,17,NAG,121678987,AutoRick,4,0
26-01-2007,28,KOL,232070123,AutoRick,7,0
26-01-2007,15,PUN,123070456,Vikram,14,1
26-01-2007,16,NAG,222345678,Vikram,7,1
26-01-2007,33,KOL,222457345,AutoRick,8,0
26-01-2007,36,KOL,213056123,Vikram,4,0
26-01-2007,17,NAG,112567456,Minitruck,40,0
26-01-2007,24,KOL,333123987,Minitruck,9,1
26-01-2007,15,PUN,121890890,Vikram,8,1
26-01-2007,20,NAG,111070789,Vikram,18,0
26-01-2007,7,MUM,232567456,AutoRick,8,0
26-01-2007,33,KOL,333070234,AutoRick,14,3
26-01-2007,35,KOL,123457234,Vikram,10,0
26-01-2007,28,KOL,343056765,AutoRick,1,0
26-01-2007,14,PUN,222070567,AutoRick,4,0
26-01-2007,7,MUM,321890234,Vikram,2,0
26-01-2007,6,MUM,333890678,Vikram,8,1
26-01-2007,16,NAG,112567123,Vikram,14,0
26-01-2007,10,PUN,232123123,Vikram,24,5
26-01-2007,47,GOA,112456567,Vikram,1,0
26-01-2007,21,NAG,213678765,AutoRick,10,0
26-01-2007,16,NAG,321678234,AutoRick,15,3
26-01-2007,47,GOA,333345234,AutoRick,10,0
26-01-2007,6,MUM,333567890,Minitruck,49,10
26-01-2007,16,NAG,343679123,Minitruck,8,1
26-01-2007,7,MUM,343679987,AutoRick,3,0
26-01-2007,47,GOA,213679678,AutoRick,1,0
26-01-2007,3,MUM,112457567,Minitruck,22,1
26-01-2007,15,PUN,321345345,AutoRick,3,0
26-01-2007,34,KOL,123679678,AutoRick,3,0
26-01-2007,22,KOL,343070765,Vikram,1,0
26-01-2007,43,GOA,123345678,Minitruck,1,0
26-01-2007,6,MUM,112679123,Vikram,25,6
26-01-2007,17,NAG,123345765,Vikram,12,1
26-01-2007,15,PUN,232567987,AutoRick,7,0
26-01-2007,41,GOA,232679567,Minitruck,10,1
26-01-2007,20,NAG,222679123,AutoRick,12,0
26-01-2007,47,GOA,222890123,Minitruck,7,0
26-01-2007,16,NAG,343457123,AutoRick,14,2
26-01-2007,49,GOA,333070890,Vikram,18,1
26-01-2007,6,MUM,343567890,AutoRick,13,0
26-01-2007,16,NAG,343679987,AutoRick,11,0
26-01-2007,21,NAG,232345234,Vikram,13,0
26-01-2007,12,PUN,333123789,Minitruck,32,0
26-01-2007,6,MUM,222678234,AutoRick,1,0
26-01-2007,3,MUM,232456234,Vikram,23,4
26-01-2007,20,NAG,123890123,Vikram,25,5
26-01-2007,49,GOA,343890765,Vikram,12,0
26-01-2007,3,MUM,123457345,Vikram,14,0
26-01-2007,12,PUN,123679234,AutoRick,12,0
26-01-2007,24,KOL,112056123,AutoRick,7,0
26-01-2007,17,NAG,213679987,Vikram,1,0
26-01-2007,15,PUN,343890678,Minitruck,16,0
26-01-2007,8,PUN,222123123,AutoRick,7,0
26-01-2007,43,GOA,333890765,Vikram,2,0
26-01-2007,28,KOL,232123890,Minitruck,45,9
26-01-2007,17,NAG,321678789,Vikram,7,1
26-01-2007,49,GOA,121679765,AutoRick,15,3
26-01-2007,47,GOA,321457345,AutoRick,4,0
26-01-2007,10,PUN,343678567,Minitruck,3,0
26-01-2007,8,PUN,123056678,Minitruck,21,0
26-01-2007,16,NAG,333056765,AutoRick,3,0
26-01-2007,20,NAG,121123345,AutoRick,2,0
26-01-2007,28,KOL,123056456,Vikram,4,0
26-01-2007,8,PUN,111890123,AutoRick,8,0
26-01-2007,21,NAG,112456987,AutoRick,13,0
26-01-2007,8,PUN,333457765,Vikram,20,0
26-01-2007,34,KOL,111457456,Vikram,5,1
26-01-2007,16,NAG,343345567,AutoRick,8,0
26-01-2007,3,MUM,222123789,Vikram,1,0
26-01-2007,17,NAG,111679890,Vikram,18,1
26-01-2007,12,PUN,232890987,Vikram,4,0
26-01-2007,47,GOA,222345123,Minitruck,5,1
26-01-2007,43,GOA,111123123,Vikram,3,0
26-01-2007,16,NAG,123679567,AutoRick,1,0
26-01-2007,21,NAG,112456789,Minitruck,20,0
26-01-2007,16,NAG,343890567,AutoRick,15,3
26-01-2007,15,PUN,123679345,AutoRick,4,0
26-01-2007,17,NAG,213056234,Vikram,4,0
26-01-2007,17,NAG,222567123,AutoRick,5,1
26-01-2007,6,MUM,321678987,AutoRick,12,0
26-01-2007,16,NAG,321678890,AutoRick,7,0
26-01-2007,20,NAG,111678789,Minitruck,20,0
26-01-2007,17,NAG,333456456,Vikram,22,0
26-01-2007,17,NAG,121457789,Vikram,16,0
26-01-2007,16,NAG,121070987,AutoRick,15,3
26-01-2007,17,NAG,112456567,Minitruck,47,11
26-01-2007,41,GOA,321070234,AutoRick,5,1
26-01-2007,47,GOA,333345345,Minitruck,4,0
26-01-2007,33,KOL,121567765,Minitruck,23,2
26-01-2007,16,NAG,333678890,AutoRick,4,0
26-01-2007,35,KOL,222345234,Vikram,11,0
26-01-2007,36,KOL,213678765,AutoRick,12,0
26-01-2007,3,MUM,112890123,AutoRick,1,0
26-01-2007,22,KOL,111457789,Minitruck,45,7
26-01-2007,6,MUM,123345890,Minitruck,25,0
26-01-2007,3,MUM,232056890,AutoRick,7,3
26-01-2007,21,NAG,232679890,Vikram,11,0
26-01-2007,10,PUN,333070456,Vikram,8,1
26-01-2007,43,GOA,111679765,Vikram,18,1
26-01-2007,33,KOL,112457678,AutoRick,10,0
26-01-2007,17,NAG,343345678,Minitruck,23,0
26-01-2007,41,GOA,213678678,AutoRick,11,0
26-01-2007,24,KOL,222567678,Vikram,12,0
26-01-2007,41,GOA,321890890,Vikram,16,1
26-01-2007,12,PUN,111070678,AutoRick,3,0
26-01-2007,10,PUN,123678234,Vikram,10,0
26-01-2007,28,KOL,321679123,Vikram,13,0
26-01-2007,12,PUN,213678456,Minitruck,14,3
26-01-2007,12,PUN,121679123,Vikram,21,1
26-01-2007,16,NAG,121678678,Vikram,4,0
26-01-2007,47,GOA,123345123,AutoRick,11,0
26-01-2007,35,KOL,112457456,AutoRick,13,0
26-01-2007,47,GOA,333456765,AutoRick,7,0
26-01-2007,28,KOL,111345567,Vikram,21,1
26-01-2007,35,KOL,112679987,Vikram,7,1
27-01-2007,7,MUM,343456234,Minitruck,23,0
27-01-2007,10,PUN,111345789,AutoRick,7,0
27-01-2007,2,MUM,112678765,Vikram,20,1
27-01-2007,36,KOL,112678890,Vikram,8,1
27-01-2007,43,GOA,222345123,AutoRick,6,0
27-01-2007,2,MUM,333457678,Vikram,24,5
27-01-2007,34,KOL,333890765,AutoRick,6,0
27-01-2007,21,NAG,222345765,Vikram,16,1
27-01-2007,14,PUN,112056567,AutoRick,1,0
27-01-2007,16,NAG,121678567,Vikram,4,0
27-01-2007,12,PUN,112056234,Minitruck,34,2
27-01-2007,3,MUM,232457987,Minitruck,24,0
27-01-2007,16,NAG,123679765,AutoRick,8,0
27-01-2007,43,GOA,213567987,AutoRick,7,0
27-01-2007,33,KOL,121070123,AutoRick,9,0
27-01-2007,35,KOL,343070765,Minitruck,8,1
27-01-2007,6,MUM,232056789,AutoRick,1,0
27-01-2007,49,GOA,232056789,Vikram,11,0
27-01-2007,47,GOA,213678890,Minitruck,14,3
27-01-2007,36,KOL,333457678,Minitruck,20,0
27-01-2007,7,MUM,123123765,Minitruck,29,0
27-01-2007,12,PUN,321679987,Vikram,25,5
27-01-2007,47,GOA,213457123,Vikram,2,0
27-01-2007,41,GOA,111890678,Vikram,7,1
27-01-2007,49,GOA,123679678,Minitruck,30,0
27-01-2007,49,GOA,333890567,AutoRick,8,0
27-01-2007,17,NAG,121345123,Minitruck,43,8
27-01-2007,12,PUN,333890765,AutoRick,10,0
27-01-2007,12,PUN,321070567,Minitruck,26,2
27-01-2007,21,NAG,123070678,AutoRick,7,0
27-01-2007,14,PUN,232345123,Minitruck,31,0
27-01-2007,33,KOL,213456234,Minitruck,8,2
27-01-2007,47,GOA,123678789,Vikram,13,0
